time,Ih,Ih_gil
0,1,1
1,1.1939983717272773,1.6666666666666667
3,1.5974845976466485,2
4,1.8183611655959955,2
6,2.3221317075397363,2
7,2.6137714906896568,3
8,2.9377642106941217,3
10,3.701541517440171,3
11,4.1515502656156285,4
12,4.654535376768209,3
13,5.216848754532827,4
14,5.8454767055887364,5
15,6.548113642852077,5.75
16,7.333235211739304,7.5
17,8.2101710137809,7.5
18,9.189176528008833,8
19,10.28150326121215,9
20,11.499465563303145,9.4
21,12.856501900917932,10.6
22,14.367227675202372,16
23,16.047475890324044,20.285714285714285
24,17.91432112862621,22.1
25,19.986081379247068,24.2
26,22.282291327302318,27.833333333333332
27,24.823639787326655,31.46153846153846
28,27.63186312812287,35.083333333333336
29,30.729585884705788,39.833333333333336
30,34.140099415775545,43.72727272727273
31,37.88706960270996,49.851851851851855
32,41.99416538713834,55.81481481481482
33,46.48460161583314,64.13636363636364
34,51.38059241135991,67.2
35,56.7027152940406,69.96153846153847
36,62.46919165725408,77.92307692307692
37,68.6950959391745,85.78947368421052
38,75.39151376366968,91.10810810810811
39,82.56467804227783,97
40,90.21512088042923,108.5625
41,98.336887194782,122.56140350877193
42,106.91686208862909,135.19298245614036
43,115.93426700365384,143.32258064516128
44,125.36037828639601,150.76785714285714
45,135.15851517911904,160.1012658227848
46,145.28433199348268,176.8404255319149
47,155.68643170535807,187.88235294117646
48,166.3072966103387,197
49,177.08450798956937,208.4390243902439
50,187.95220352733935,219.57746478873239
51,198.84270128552902,226.76712328767124
52,209.68820492136885,233.83561643835617
53,220.42249838013134,251.77272727272728
54,230.98254030731556,264.2716049382716
55,241.30987852315377,267.65909090909093
56,251.3518216062536,275
57,261.06232566208166,285.9021739130435
58,270.4025770507156,295.5257731958763
59,279.3412736394661,307.2551020408163
60,287.8546259115016,313.1020408163265
61,295.92611358332965,323.1224489795918
62,303.5460426234224,331.99056603773585
63,310.7109517960028,328.2280701754386
64,317.4229177002254,330.488
65,323.68880369444224,338.3693693693694
66,329.5194921768828,339.08653846153845
67,334.9291324885832,341.93518518518516
68,339.9344291099918,348.19417475728153
69,344.5539875271311,351.55056179775283
70,348.8077286108785,353.10752688172045
71,352.71637684464383,356.3529411764706
72,356.30102334768713,360.27906976744185
73,359.58276134708944,357.1132075471698
74,362.5823894483384,356.6380952380952
75,365.3201765950935,358.99074074074076
76,367.8156818320159,364.2830188679245
77,370.087621731936,364.2260869565217
78,372.15377847862226,373.9230769230769
79,374.0309419869767,375.9578947368421
80,375.7348799958594,380.26229508196724
81,377.2803307087806,383.87719298245617
82,378.6810132280651,382.6236559139785
83,379.94965168910437,385.9009900990099
84,381.098009626617,380.55652173913046
85,382.13693167855297,377.1025641025641
86,383.0763902471391,370.54128440366975
87,383.92553518791624,369.94871794871796
88,384.6927449877427,367.5315315315315
89,385.3856782244172,366.1504424778761
90,386.01132438026667,366.2882882882883
91,386.5760533134448,374.2758620689655
92,387.0856628811058,380.63917525773195
93,387.54542436297316,385.6034482758621
94,387.96012545757367,383.5684210526316
95,388.3341107213345,384.55555555555554
96,388.67131939714227,388.8482142857143
97,388.97532063753505,386.7469879518072
98,389.2493461717264,389.54237288135596
99,389.4963204978489,390.6203703703704
100,389.7188887044995,391.3196721311475
101,389.9194420408195,390.06611570247935
102,390.10014136353726,390.03225806451616
103,390.2629385939869,396.0450450450451
104,390.40959631917457,395.8686868686869
105,390.54170566933925,391.5811965811966
106,390.66070260092255,381.578431372549
107,390.76788270889597,383.03125
108,390.8644146865177,384.13392857142856
109,390.9513525441053,383.77319587628864
110,391.0296466916087,385.1764705882353
111,391.10015398285475,386.9504950495049
112,391.16364681244283,382.505376344086
113,391.22082134953735,383.15
114,391.27230498636015,379.89719626168227
115,391.31866307289386,381.58653846153845
116,391.36040500356046,383.9019607843137
117,391.3979897165445,384.1818181818182
118,391.4318306603646,390.47286821705427
119,391.4623002712123,392.53333333333336
120,391.48973402696305,395.6145833333333
121,391.514434095227,395.33962264150944
122,391.536672626987,390.5047619047619
123,391.55669472719427,388.22222222222223
124,391.5747211334986,389.27272727272725
125,391.5909506313931,386.3307086614173
126,391.605562231378,381.28723404255317
127,391.61871713132695,380.7040816326531
128,391.63056048503813,379.39823008849555
129,391.64122299593225,382.8909090909091
130,391.650822353049,382.991452991453
131,391.65946452482456,379.7931034482759
132,391.6672449246587,378.60227272727275
133,391.67424946088016,378.62626262626264
134,391.68055548253255,373.5578947368421
135,391.6862326312597,370.0412371134021
136,391.69134360857674,367.5321100917431
137,391.69594486689573,370.8434782608696
138,391.7000872318602,374.59090909090907
139,391.703816462793,378.1810344827586
140,391.70717375739264,380.14285714285717
141,391.7101962062173,383.5566037735849
142,391.7129172019307,384.6949152542373
143,391.7153668078133,386.05172413793105
144,391.71757208957774,381.8952380952381
145,391.71955741414325,381.15384615384613
146,391.7213447186502,382.8224299065421
147,391.7229537526755,384.9357798165138
148,391.72440229631894,396.3893805309734
149,391.7257063565545,396
150,391.7268803440192,393.87619047619046
151,391.7279372321803,389.22222222222223
152,391.7288887006384,389.82105263157894
153,391.7297452641465,387.21367521367523
154,391.7305163887685,388.2888888888889
155,391.731210596456,387.06796116504853
156,391.7318355591993,385.13084112149534
157,391.73239818379403,386.2061855670103
158,391.7329046881511,384.0833333333333
159,391.7333606700021,384.41346153846155
160,391.73377116875116,383.1214953271028
161,391.7341407211592,379.9642857142857
162,391.73447341147676,380.52
163,391.7347729165758,380.1081081081081
164,391.7350425465804,381.73636363636365
165,391.735285281448,385.93457943925233
166,391.73550380389804,384.19607843137254
167,391.7357005290615,378.06451612903226
168,391.7358776311687,374.348623853211
169,391.73603706757865,374.85714285714283
170,391.73618060041065,378.3243243243243
171,391.7363098160176,379.5272727272727
172,391.73642614251855,383.44444444444446
173,391.7365308655809,392.47747747747746
174,391.7366251426304,397.8144329896907
175,391.73671001564134,397.0081967213115
176,391.73678642265446,397.43564356435644
177,391.73685520814263,393.4260869565217
178,391.73691713234274,393.6272727272727
179,391.7369728796601,390.975
180,391.73702306623295,388.2040816326531
181,391.7370682467378,391.4947368421053
182,391.737108920527,389.8514851485148
183,391.7371455371396,388.79487179487177
184,391.73717850127383,388.1145833333333
185,391.7372081772639,387.13186813186815
186,391.73723489309833,383.7857142857143
187,391.7372589440458,387.51960784313724
188,391.7372805959314,390.2783505154639
189,391.737300088059,388.76344086021504
190,391.7373176358628,386.02702702702703
191,391.7373334332851,379.94444444444446
192,391.73734765492384,378.5897435897436
193,391.73736045796477,381.283185840708
194,391.7373719839126,382.4811320754717
195,391.7373823601564,378.1509433962264
196,391.73739170137765,375.2882882882883
197,391.7374001108193,375.8921568627451
198,391.7374076814256,376.3454545454546
199,391.7374144968698,372.9583333333333
200,391.7374206324785,375.13978494623655
201,391.7374261560647,374.83035714285717
202,391.737431128673,381.5982905982906
203,391.7374356052665,383.7699115044248
204,391.73743963532326,380.67021276595744
205,391.7374432633849,380.3619047619048
206,391.73744652954997,378.2
207,391.73744946991775,382.0701754385965
208,391.73745211698605,382.68
209,391.7374545000108,381.1296296296296
210,391.7374566453309,384.0325203252033
211,391.7374585766567,387.1847826086956
212,391.73746031533443,390.5181818181818
213,391.73746188058027,386.7037037037037
214,391.73746328969384,383.14529914529913
215,391.73746455824977,379.79411764705884
216,391.737465700268,375.70642201834863
217,391.7374667283708,374.091743119266
218,391.7374676539211,379.10752688172045
219,391.7374684871482,386.92857142857144
220,391.7374692372617,385.78409090909093
221,391.7374699125519,386.50892857142856
222,391.7374705204823,383.9741379310345
223,391.73747106777205,384.72641509433964
224,391.73747156047045,379.7524752475247
225,391.7374720040225,373.72
226,391.7374724033304,372.35779816513764
227,391.73747276280744,378.24271844660194
228,391.7374730864272,381.8235294117647
229,391.73747337776615,385.06140350877195
230,391.737473640044,384.4622641509434
231,391.73747387616004,383.69827586206895
232,391.7374740887235,382.68695652173915
233,391.7374742800841,387.4016393442623
234,391.7374744523567,388.6222222222222
235,391.73747460744517,385.88235294117646
236,391.73747474706346,390.16129032258067
237,391.7374748727552,389.9099099099099
238,391.73747498590893,387.3979591836735
239,391.7374750877756,388.16190476190474
240,391.73747517948124,388.4761904761905
241,391.7374752620396,391.4056603773585
242,391.7374753363628,385.5742574257426
243,391.73747540327236,380.58035714285717
244,391.73747546350785,378.29411764705884
245,391.7374755177345,379.99074074074076
246,391.73747556655246,379.23655913978496
247,391.73747561050044,380.02222222222224
248,391.7374756500645,382.53125
249,391.73747568568234,386.71287128712873
250,391.7374757177472,381.28125
251,391.7374757466138,379.72549019607845
252,391.7374757726008,375.00943396226415
253,391.7374757959958,371.1372549019608
254,391.73747581705715,366.6551724137931
255,391.7374758360175,367.08653846153845
256,391.73747585308655,364.5959595959596
257,391.7374758684531,366.8085106382979
258,391.7374758822869,373.064
259,391.7374758947409,379.26732673267327
260,391.7374759059521,380.5
261,391.7374759160455,380.37068965517244
262,391.7374759251322,378.9065420560748
263,391.7374759333123,379.3809523809524
264,391.73747594067646,382.7967479674797
265,391.7374759473061,380.6
266,391.73747595327444,382.0612244897959
267,391.73747595864705,381.67676767676767
268,391.73747596348403,382
269,391.7374759678387,380.0769230769231
270,391.73747597175895,380.08035714285717
271,391.737475975288,379.6354166666667
272,391.737475978465,373.3292682926829
273,391.73747598132525,375.4727272727273
274,391.7374759839001,374.71
275,391.73747598621816,373.8229166666667
276,391.7374759883051,373.3162393162393
277,391.7374759901839,384.43801652892563
278,391.7374759918752,390.7171717171717
279,391.7374759933977,389.6530612244898
280,391.7374759947683,394.04545454545456
281,391.7374759960023,393.6454545454545
282,391.73747599711317,395.5670103092784
283,391.73747599811315,395.46363636363634
284,391.7374759990135,389.8543689320388
285,391.7374759998239,382.57798165137615
286,391.73747600055356,383.7473684210526
287,391.73747600121055,381.35164835164835
288,391.73747600180184,384.61728395061726
289,391.7374760023342,385.675
290,391.73747600281337,382.7155963302752
291,391.73747600324486,383.4854368932039
292,391.7374760036332,386.3939393939394
293,391.73747600398286,386.328
294,391.7374760042978,385.6090909090909
295,391.7374760045811,386.87603305785126
296,391.7374760048363,383.4579439252336
297,391.7374760050659,387.82456140350877
298,391.7374760052728,387.9433962264151
299,391.73747600545875,390.1142857142857
300,391.7374760056263,392.6263736263736
301,391.73747600577724,391.24242424242425
302,391.73747600591315,392.39449541284404
303,391.7374760060355,391.48623853211006
304,391.7374760061455,392.3644859813084
305,391.7374760062448,386.79591836734693
306,391.7374760063336,383.2
307,391.7374760064141,379.25
308,391.7374760064861,380.7456140350877
309,391.73747600655116,386.71084337349396
310,391.7374760066098,388.0948275862069
311,391.7374760066625,391.63392857142856
312,391.7374760067098,385.3298969072165
313,391.7374760067525,382.18811881188117
314,391.73747600679155,388.3627450980392
315,391.73747600682566,394.5390070921986
316,391.73747600685664,392.91011235955057
317,391.73747600688506,395.99122807017545
318,391.7374760069098,399.3391304347826
319,391.7374760069325,399.78823529411767
320,391.73747600695367,399.55238095238093
321,391.7374760069707,396.2436974789916
322,391.7374760069878,396.019801980198
323,391.7374760070042,394.02884615384613
324,391.7374760070156,389.51612903225805
325,391.73747600702694,391.5742574257426
326,391.7374760070383,385.9587628865979
327,391.7374760070497,384.93859649122805
328,391.7374760070592,385.08088235294116
329,391.73747600706486,382.86607142857144
330,391.73747600707054,383.697247706422
331,391.7374760070762,389.5247524752475
332,391.7374760070819,389.125
333,391.7374760070876,393.02479338842977
334,391.7374760070933,390.0204081632653
335,391.73747600709896,391.19607843137254
336,391.73747600710465,389.0550458715596
337,391.73747600711033,389.05
338,391.7374760071118,397.03125
339,391.7374760071118,402.7107438016529
340,391.7374760071118,397.17857142857144
341,391.7374760071118,391.0927835051546
342,391.7374760071118,391.03125
343,391.7374760071118,392.35897435897436
344,391.7374760071118,392.4339622641509
345,391.7374760071118,393.06666666666666
346,391.7374760071118,394.3939393939394
347,391.7374760071118,391.42
348,391.7374760071118,390.89130434782606
349,391.7374760071118,387.8695652173913
350,391.7374760071118,386.3333333333333
351,391.7374760071118,385.1574074074074
352,391.7374760071118,382.11965811965814
353,391.7374760071118,382.4655172413793
354,391.7374760071118,387.8867924528302
355,391.7374760071118,390.7368421052632
356,391.7374760071118,387.1788617886179
357,391.7374760071118,384.0421052631579
358,391.7374760071118,386.7647058823529
359,391.7374760071118,389.8144329896907
360,391.7374760071118,392.38582677165357
361,391.7374760071118,391.9259259259259
362,391.7374760071118,394.8269230769231
363,391.7374760071118,391.76237623762376
364,391.7374760071118,389.35483870967744
365,391.7374760071118,388.02830188679246
366,391.7374760071118,383.54128440366975
367,391.7374760071118,388.82105263157894
368,391.7374760071118,387.87719298245617
369,391.7374760071118,389.8645833333333
370,391.7374760071118,389.48148148148147
371,391.7374760071118,389.14285714285717
372,391.7374760071118,392.28712871287127
373,391.7374760071118,393.20652173913044
374,391.7374760071118,392.01851851851853
375,391.7374760071118,390.52
376,391.7374760071118,392.21649484536084
377,391.7374760071118,392.08247422680415
378,391.7374760071118,388.3669724770642
379,391.7374760071118,385.8333333333333
380,391.7374760071118,386.9230769230769
381,391.7374760071118,388.95238095238096
382,391.7374760071118,390.60227272727275
383,391.7374760071118,390.1224489795918
384,391.7374760071118,388.1313131313131
385,391.7374760071118,389.16494845360825
386,391.7374760071118,390.2526315789474
387,391.7374760071118,390.69565217391306
388,391.7374760071118,391.8315789473684
389,391.7374760071118,393.10084033613447
390,391.7374760071118,393.8267716535433
391,391.7374760071118,392.6694214876033
392,391.7374760071118,387.53543307086613
393,391.7374760071118,384.287037037037
394,391.7374760071118,384.1666666666667
395,391.7374760071118,377.8240740740741
396,391.7374760071118,375.2068965517241
397,391.7374760071118,373.7570093457944
398,391.7374760071118,374.6363636363636
399,391.7374760071118,375.16831683168317
400,391.7374760071118,375.4526315789474
401,391.7374760071118,377.85
402,391.7374760071118,383.02941176470586
403,391.7374760071118,383.2823529411765
404,391.7374760071118,382.96039603960395
405,391.7374760071118,382.8378378378378
406,391.7374760071118,378.688679245283
407,391.7374760071118,385.88
408,391.7374760071118,386.3274336283186
409,391.7374760071118,387.6818181818182
410,391.7374760071118,387.42201834862385
411,391.7374760071118,393.8
412,391.7374760071118,395.7543859649123
413,391.7374760071118,395.873786407767
414,391.7374760071118,394.21153846153845
415,391.7374760071118,395.73846153846154
416,391.7374760071118,395.5959595959596
417,391.7374760071118,397.6320754716981
418,391.7374760071118,404.9009900990099
419,391.7374760071118,411.8240740740741
420,391.7374760071118,415.6019417475728
421,391.7374760071118,419.51190476190476
422,391.7374760071118,415.34065934065933
423,391.7374760071118,414.46363636363634
424,391.7374760071118,406.50877192982455
425,391.7374760071118,401.08653846153845
426,391.7374760071118,401.7157894736842
427,391.7374760071118,402.38775510204084
428,391.7374760071118,402.27777777777777
429,391.7374760071118,399.92045454545456
430,391.7374760071118,396.6489361702128
431,391.7374760071118,396.2772277227723
432,391.7374760071118,397.27
433,391.7374760071118,397.0083333333333
434,391.7374760071118,397.8787878787879
435,391.7374760071118,399.06
436,391.7374760071118,399.6756756756757
437,391.7374760071118,403.8780487804878
438,391.7374760071118,406.35051546391753
439,391.7374760071118,410.8165137614679
440,391.7374760071118,413.5967741935484
441,391.7374760071118,408.97087378640776
442,391.7374760071118,408.2315789473684
443,391.7374760071118,409.3883495145631
444,391.7374760071118,412.9259259259259
445,391.7374760071118,415.5188679245283
446,391.7374760071118,411.6393442622951
